doi,task,taskLabel,score,rank
10.1016/j.molliq.2025.126933,http://h-da.de/ml-ontology/regression,regression,0.3535190522670746,2
10.1016/j.mtcomm.2022.105162,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4377368092536926,1
10.1016/j.mtcomm.2022.105162,http://h-da.de/ml-ontology/feature_reduction,feature reduction,0.4071667194366455,2
10.1016/j.mtcomm.2022.105162,http://h-da.de/ml-ontology/image_regression,image regression,0.38098132610321045,3
10.1016/j.mtcomm.2022.105162,http://h-da.de/ml-ontology/audio_regression,audio regression,0.37714245915412903,4
10.1016/j.mtcomm.2024.109997,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3788548409938812,1
10.1016/j.neucom.2011.12.057,http://h-da.de/ml-ontology/topic_modeling,topic modeling,0.4259205162525177,1
10.1016/j.neucom.2011.12.057,http://h-da.de/ml-ontology/sentence_similarity,sentence similarity,0.3523189127445221,2
10.1016/j.neucom.2013.08.004,http://h-da.de/ml-ontology/audio_classification,audio classification,0.3792996406555176,1
10.1016/j.neucom.2013.08.004,http://h-da.de/ml-ontology/multiclass_classification,multiclass classification,0.36668992042541504,2
10.1016/j.neucom.2014.06.068,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3808867335319519,1
10.1016/j.neucom.2018.09.109,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35371559858322144,1
10.1016/j.neucom.2019.07.034,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.40912926197052,1
10.1016/j.neucom.2023.126887,http://h-da.de/ml-ontology/clustering,clustering,0.4044342339038849,1
10.1016/j.neucom.2023.126887,http://h-da.de/ml-ontology/tabular_clustering,tabular clustering,0.3973502516746521,2
10.1016/j.neucom.2023.126887,http://h-da.de/ml-ontology/community_detection,community detection,0.3948078155517578,3
10.1016/j.neucom.2025.129487,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3611976206302643,1
10.1016/j.neucom.2025.129619,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3628213703632355,1
10.1016/j.neucom.2025.131226,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.361629456281662,1
10.1016/j.neuroimage.2015.08.055,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3625602126121521,1
10.1016/j.nucengdes.2025.113955,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.38320672512054443,1
10.1016/j.oceaneng.2021.109617,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3814472556114197,1
10.1016/j.oceaneng.2022.110554,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35521310567855835,1
10.1016/j.oceaneng.2023.115271,http://h-da.de/ml-ontology/classification,classification,0.3501282036304474,1
10.1016/j.oceaneng.2023.116513,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35166656970977783,1
10.1016/j.oceaneng.2024.117679,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35092705488204956,1
10.1016/j.oceaneng.2024.118495,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4207789897918701,1
10.1016/j.oceaneng.2025.121768,http://h-da.de/ml-ontology/audio_classification,audio classification,0.35586583614349365,1
10.1016/j.optlastec.2023.110152,http://h-da.de/ml-ontology/audio_classification,audio classification,0.3651150166988373,1
10.1016/j.oregeorev.2019.103015,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3915179669857025,1
10.1016/j.oregeorev.2019.103015,http://h-da.de/ml-ontology/clustering,clustering,0.3572513461112976,2
10.1016/j.patrec.2020.06.008,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.449204683303833,1
10.1016/j.petrol.2018.11.076,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.389651894569397,1
10.1016/j.petrol.2019.01.006,http://h-da.de/ml-ontology/image_classification,image classification,0.3663851022720337,1
10.1016/j.petrol.2019.01.006,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35324543714523315,2
10.1016/j.petrol.2020.107291,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3711562752723694,1
10.1016/j.petrol.2021.109309,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.4089687466621399,1
10.1016/j.petrol.2021.109327,http://h-da.de/ml-ontology/image_classification,image classification,0.3585043251514435,1
10.1016/j.petrol.2022.110479,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.41652822494506836,1
10.1016/j.petrol.2022.110479,http://h-da.de/ml-ontology/clustering,clustering,0.3621140122413635,2
10.1016/j.petrol.2022.110479,http://h-da.de/ml-ontology/tabular_clustering,tabular clustering,0.3508718013763428,3
10.1016/j.petsci.2025.04.006,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3764684498310089,1
10.1016/j.powtec.2025.120923,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3792356848716736,1
10.1016/j.powtec.2025.121252,http://h-da.de/ml-ontology/text_regression,text regression,0.36345353722572327,1
10.1016/j.prevetmed.2024.106291,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.37041088938713074,1
10.1016/j.procir.2019.04.080,http://h-da.de/ml-ontology/action_recognition,action recognition,0.4278278648853302,1
10.1016/j.procir.2020.03.043,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.3610914945602417,1
10.1016/j.procir.2021.01.113,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.4073473811149597,1
10.1016/j.procir.2021.01.113,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3596353828907013,2
10.1016/j.procir.2021.03.047,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3904021978378296,1
10.1016/j.procir.2021.05.005,http://h-da.de/ml-ontology/named_entity_recognition,named entity recognition,0.35748201608657837,1
10.1016/j.procir.2021.11.088,http://h-da.de/ml-ontology/classification,classification,0.3871444761753082,1
10.1016/j.procir.2021.11.088,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36075422167778015,2
10.1016/j.procir.2021.11.088,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3592676520347595,3
10.1016/j.procir.2021.11.088,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.35031187534332275,4
10.1016/j.procir.2022.02.001,http://h-da.de/ml-ontology/object_detection,object detection,0.3715001940727234,1
10.1016/j.procir.2022.04.052,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.40712642669677734,1
10.1016/j.procir.2022.05.040,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.3754356801509857,1
10.1016/j.procir.2022.09.052,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3585120141506195,1
10.1016/j.procir.2022.09.066,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.353220671415329,1
10.1016/j.procir.2023.03.066,http://h-da.de/ml-ontology/audio_classification,audio classification,0.38366612792015076,1
10.1016/j.procir.2023.03.066,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3567367196083069,2
10.1016/j.procir.2023.03.125,http://h-da.de/ml-ontology/named_entity_recognition,named entity recognition,0.39262086153030396,1
10.1016/j.procir.2023.06.098,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.5156394839286804,1
10.1016/j.procir.2023.06.146,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36842435598373413,1
10.1016/j.procir.2023.08.066,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.355611115694046,1
10.1016/j.procir.2023.08.066,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35047537088394165,2
10.1016/j.procir.2023.09.128,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.39756572246551514,1
10.1016/j.procir.2023.09.146,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.4054949879646301,1
10.1016/j.procir.2023.09.146,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.37683379650115967,2
10.1016/j.procir.2023.09.193,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.40682774782180786,1
10.1016/j.procir.2024.08.320,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3630143404006958,1
10.1016/j.procir.2024.08.320,http://h-da.de/ml-ontology/action_recognition,action recognition,0.3509344458580017,2
10.1016/j.procir.2024.08.398,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3551393151283264,1
10.1016/j.procir.2024.10.113,http://h-da.de/ml-ontology/classification,classification,0.36226752400398254,1
10.1016/j.procir.2024.10.113,http://h-da.de/ml-ontology/tabular_clustering,tabular clustering,0.3505086898803711,2
10.1016/j.procir.2024.10.113,http://h-da.de/ml-ontology/clustering,clustering,0.35035058856010437,3
10.1016/j.procir.2024.10.135,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.3656487762928009,1
10.1016/j.procir.2024.10.135,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3531312346458435,2
10.1016/j.procir.2025.01.028,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.4118083715438843,1
10.1016/j.procir.2025.02.091,http://h-da.de/ml-ontology/audio_classification,audio classification,0.3732471466064453,1
10.1016/j.procir.2025.02.214,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.37892311811447144,1
10.1016/j.procir.2025.08.065,http://h-da.de/ml-ontology/action_recognition,action recognition,0.39205700159072876,1
10.1016/j.procs.2020.04.076,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.4279022514820099,1
10.1016/j.procs.2020.04.076,http://h-da.de/ml-ontology/regression,regression,0.3507445752620697,2
10.1016/j.procs.2021.01.274,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3765483796596527,1
10.1016/j.procs.2021.01.274,http://h-da.de/ml-ontology/regression,regression,0.37105846405029297,2
10.1016/j.procs.2021.01.325,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.41898584365844727,1
10.1016/j.procs.2021.01.325,http://h-da.de/ml-ontology/regression,regression,0.37566882371902466,2
10.1016/j.procs.2021.01.325,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3580281436443329,3
10.1016/j.procs.2021.01.325,http://h-da.de/ml-ontology/image_regression,image regression,0.357414573431015,4
10.1016/j.procs.2022.01.228,http://h-da.de/ml-ontology/action_recognition,action recognition,0.3606697618961334,1
10.1016/j.procs.2022.01.273,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.4859470725059509,1
10.1016/j.procs.2022.01.273,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3645843267440796,2
10.1016/j.procs.2022.01.292,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.36054980754852295,1
10.1016/j.procs.2022.01.318,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.44349995255470276,1
10.1016/j.procs.2022.01.318,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.38111382722854614,2
10.1016/j.procs.2022.01.330,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.4774629473686218,1
10.1016/j.procs.2022.03.065,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.3964482545852661,1
10.1016/j.procs.2022.03.065,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3726705312728882,2
10.1016/j.procs.2022.03.065,http://h-da.de/ml-ontology/classification,classification,0.35574233531951904,3
10.1016/j.procs.2023.01.317,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.4811709225177765,1
10.1016/j.procs.2023.01.317,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3552623689174652,2
10.1016/j.procs.2023.12.114,http://h-da.de/ml-ontology/sentiment_analysis,sentiment analysis,0.48913609981536865,1
10.1016/j.procs.2024.01.137,http://h-da.de/ml-ontology/classification,classification,0.3662942051887512,1
10.1016/j.procs.2024.01.141,http://h-da.de/ml-ontology/classification,classification,0.41435930132865906,1
10.1016/j.procs.2024.01.141,http://h-da.de/ml-ontology/text_classification,text classification,0.36181649565696716,2
10.1016/j.procs.2024.09.618,http://h-da.de/ml-ontology/topic_modeling,topic modeling,0.44410860538482666,1
10.1016/j.procs.2024.09.618,http://h-da.de/ml-ontology/named_entity_recognition,named entity recognition,0.4328972101211548,2
10.1016/j.procs.2024.09.618,http://h-da.de/ml-ontology/text_classification,text classification,0.38272738456726074,3
10.1016/j.procs.2024.11.080,http://h-da.de/ml-ontology/topic_modeling,topic modeling,0.5544477105140686,1
10.1016/j.procs.2024.11.080,http://h-da.de/ml-ontology/text_classification,text classification,0.48046875,2
10.1016/j.procs.2024.11.080,http://h-da.de/ml-ontology/sentence_similarity,sentence similarity,0.4007577896118164,3
10.1016/j.procs.2024.11.080,http://h-da.de/ml-ontology/text_regression,text regression,0.3996273875236511,4
10.1016/j.procs.2024.11.080,http://h-da.de/ml-ontology/named_entity_recognition,named entity recognition,0.3939118981361389,5
10.1016/j.procs.2025.01.126,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.35486698150634766,1
10.1016/j.procs.2025.01.156,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.40672701597213745,1
10.1016/j.procs.2025.01.169,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.360289990901947,1
10.1016/j.procs.2025.01.262,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.41850119829177856,1
10.1016/j.procs.2025.01.262,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.3888872265815735,2
10.1016/j.procs.2025.01.262,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3764600157737732,3
10.1016/j.procs.2025.03.238,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.39462900161743164,1
10.1016/j.procs.2025.03.319,http://h-da.de/ml-ontology/classification,classification,0.35687941312789917,1
10.1016/j.procs.2025.04.253,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.35570794343948364,1
10.1016/j.procs.2025.04.258,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.4167376756668091,1
10.1016/j.procs.2025.04.258,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.3618941605091095,2
10.1016/j.procs.2025.04.260,http://h-da.de/ml-ontology/image_classification,image classification,0.4061116874217987,1
10.1016/j.procs.2025.05.131,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.3555770218372345,1
10.1016/j.procs.2025.07.251,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.3720422387123108,1
10.1016/j.promfg.2017.07.353,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.5506611466407776,1
10.1016/j.promfg.2017.07.353,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.37232664227485657,2
10.1016/j.promfg.2018.07.111,http://h-da.de/ml-ontology/image_classification,image classification,0.3504386842250824,1
10.1016/j.promfg.2019.06.004,http://h-da.de/ml-ontology/audio_classification,audio classification,0.36220377683639526,1
10.1016/j.promfg.2019.06.094,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.356411874294281,1
10.1016/j.promfg.2020.01.288,http://h-da.de/ml-ontology/action_recognition,action recognition,0.5000053644180298,1
10.1016/j.promfg.2020.02.180,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3685688078403473,1
10.1016/j.promfg.2020.04.090,http://h-da.de/ml-ontology/action_recognition,action recognition,0.4742479920387268,1
10.1016/j.promfg.2020.05.016,http://h-da.de/ml-ontology/classification,classification,0.3679525554180145,1
10.1016/j.promfg.2020.10.050,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.35913702845573425,1
10.1016/j.promfg.2020.10.147,http://h-da.de/ml-ontology/recommendation,recommendation,0.399323046207428,1
10.1016/j.promfg.2020.10.147,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3527064919471741,2
10.1016/j.promfg.2020.10.200,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.3846154510974884,1
10.1016/j.promfg.2020.10.200,http://h-da.de/ml-ontology/classification,classification,0.3544550836086273,2
10.1016/j.promfg.2021.10.059,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.37195414304733276,1
10.1016/j.prostr.2024.09.192,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.40040770173072815,1
